"species","plantType","kingdom","phylum","AngioGymnosperm","dicotMonocot","class","order","family","raunkier","ecoregion","habitat","clonality","ramet","genet","Country","temporalReplication","start","end","spatialReplication","dimension","criteriaSize","criteriaStage","criteriaAge","criteria","dim","repSeed","repVeg","repFlow","repPost","repDorm","surv.1","primitive","irreducible","ergodic","F0","C0","F0C0","survPlast","fecPlast","cloPlast","lambda","lambdaAway","R0","T","KeyfitzH","DemetriusH","lifespanFun","lifespanDoak","La","lifespanFunReprod","lifespanDoakReprod","rho","periodOscillation","react","firstStepAtt","maxAmp","maxAtt","inertiaUp","inertiaLow","inertiaTotal","KreissUp","KreissLow","KreissTotal","vSeed","vVeg","vFlow","vPost","vDorm","wSeed","wVeg","wFlow","wPost","wDorm","surv.1.1","prob1stReprod","Surv","SurvSeed","SurvVeg","SurvFlow","SurvPost","SurvDorm","SurvMean","SurvMeanSSD","SurvMeanSSD2","Flow","FlowSeed","FlowVeg","FlowFlow","FlowPost","FlowDorm","FlowMean","FlowMeanSSD","FlowMeanSSD2","Clon","ClonSeed","ClonVeg","ClonFlow","ClonPost","ClonDorm","ClonMean","ClonMeanSSD","ClonMeanSSD2","Growth","GrowthSSD","GrowthSSD2","Shrinkage","ShrinkageSSD","ShrinkageSSD2","SenSurv","SenSurvSeed","SenSurvVeg","SenSurvFlow","SenSurvPost","SenSurvDorm","SenFlow","SenFlowSeed","SenFlowVeg","SenFlowFlow","SenFlowPost","SenFlowDorm","SenClon","SenClonSeed","SenClonVeg","SenClonFlow","SenClonPost","SenClonDorm","ElaSurv","ElaSurvSeed","ElaSurvVeg","ElaSurvFlow","ElaSurvPost","ElaSurvDorm","ElaFlow","ElaFlowSeed","ElaFlowVeg","ElaFlowFlow","ElaFlowPost","ElaFlowDorm","ElaClon","ElaClonSeed","ElaClonVeg","ElaClonFlow","ElaClonPost","ElaClonDorm","raunkierNumber"
"Calochortus_pulchellus","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Liliales","Liliaceae","Geophyte","MED","Temperate","Genet",NA,NA,"USA","3","1981","1983","1",4,"Basal leaf maximum width",NA,NA,"S",4,NA,1,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.625,0.1875,NA,1.1149771867241,0.114977186724099,5.84597701071709,16.2242923794833,1.37426410141194,2.00745104211429,3.54159771493249,44,2.98019801980198,0.561399695130506,41.019801980198,1.79791985809885,14.4400425526581,8.34097783410638,0.475346048610363,9.60436654970263,0.141309342080124,6.98875406616581,0.190378307740306,6.79837575842551,7.07051083335437,0.190379291337937,6.88013154201643,0,0.0120991376769722,0.987900862323028,0,0,0,0.811672319453386,0.188327680546614,0,0,0,0.0693069306930694,1.44,NA,0.53,0.91,NA,NA,0.815,0.152939716391891,NA,5.35833333333333,NA,0,5.35833333333333,NA,NA,4.01875,0.125804580289134,NA,0,NA,0,0,NA,NA,0,0,NA,0.26419214340968,0.0218329572248177,NA,0.0937314319667261,0.00202635065193206,NA,1.0191753343184,NA,0.172291629701206,0.846883704617195,NA,NA,0.095801852405699,NA,0,0.095801852405699,NA,NA,0,NA,0,0,NA,NA,0.914077298130938,NA,0.154524802617185,0.759552495513753,NA,NA,0.0859227018690608,NA,0,0.0859227018690608,NA,NA,0,NA,0,0,NA,NA,-0.25
"Calochortus_tiburonensis","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Liliales","Liliaceae","Geophyte","TGS","Temperate","Genet",NA,NA,"USA","3","1981","1983","1",3,"Basal leaf maximum width",NA,NA,"S",3,NA,1,2,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.666666666666667,0.222222222222222,NA,1.15615348102358,0.156153481023583,22.4007276507276,21.4274633400444,0.519328377236153,1.68605092026459,35.6029106029106,184,4.84615384615385,30.7567567567567,179.153846153846,1.57963410801875,21.8753760278204,1.81636783910454,0.843313639584252,2.8795469412746,0.490107843229094,2.82666588227186,0.495103451184861,2.331562431087,2.82666256413186,0.495104738203845,2.33155782592801,0,0.11792301512256,0.88207698487744,0,0,0,0.455222187409036,0.544777812590964,0,0,0,0.903846153846154,1.9425,NA,0.975,0.9675,NA,NA,0.97,0.322237061031381,NA,0.5825,NA,0,0.5825,NA,NA,0.388333333333333,0.0631474326431466,NA,0,NA,0,0,NA,NA,0,0,NA,0.429901057472524,0.0965541790253439,NA,0.011844331641286,0.00180393516376197,NA,1.06235994551833,NA,0.260576271776437,0.801783673741889,NA,NA,0.0937935355052564,NA,0,0.0937935355052564,NA,NA,0,NA,0,0,NA,NA,0.918874494567781,NA,0.225382076042136,0.693492418525646,NA,NA,0.081125505432218,NA,0,0.081125505432218,NA,NA,0,NA,0,0,NA,NA,-0.25
"Camellia_japonica","Tree","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Ericales","Theaceae","Mesophanerophyte","TBM","Temperate","Genet",NA,NA,"JPN","11","1992","2002","1",5,"DBH",NA,NA,"S",5,NA,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,1,1,1,0.36,NA,NA,0.951,0.049,NA,NA,0.808456155061127,NA,48.1655032283359,168,1,47.1655032283359,167,1.00105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0.972,NA,0.972,NA,NA,NA,0.972,0.1902,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0.23210095667682,0.152593968224696,NA,0,0,NA,0.951000000000017,NA,0.951000000000017,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,1.00000000000002,NA,1.00000000000002,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,8
"Camellia_japonica_2","Tree","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Ericales","Theaceae","Mesophanerophyte","TBM","Temperate","Genet",NA,NA,"JPN","11","1992","2002","1",8,"DBH",NA,NA,"S",8,NA,5,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.328125,0.046875,NA,1.01432583995072,0.0143258399507249,5.27037619553666,116.850322747843,2.21965953339025,2.32735459632445,8.50138150903295,109,24.6966292134831,-16.1952477044501,84.3033707865169,1.0544628563112,112.829964321408,8.61163115042434,0.552090835058687,26.1836849574613,0.0482503856876618,19.2629350453109,0.0669153688331548,19.1960196764778,20.961838874404,0.0669182353743479,20.8949206390297,0,0.0533124922406669,0.946687507759333,0,0,0,0.893268136274824,0.106731863725176,0,0,0,0.0447440699126093,1.84633333333333,NA,0.848,0.998333333333333,NA,NA,0.904375,0.106338721708735,NA,2.59033333333333,NA,0,2.59033333333333,NA,NA,0.971375,0.0204520082851059,NA,0,NA,0,0,NA,NA,0,0,NA,0.292426559629486,0.0288199911378867,NA,0.0298181564387595,0.00289462173476043,NA,1.00337741052851,NA,0.27254578054575,0.73083162998276,NA,NA,0.0109484294222151,NA,0,0.0109484294222151,NA,NA,0,NA,0,0,NA,NA,0.989206200817336,NA,0.26869647780933,0.720509723008006,NA,NA,0.010793799182664,NA,0,0.010793799182664,NA,NA,0,NA,0,0,NA,NA,8
"Campanula_americana","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Asterales","Campanulaceae","Hemicryptophyte","TBM","Temperate","Genet",NA,NA,"USA","1","1986","1986","5",3,NA,"Yes",NA,"ST",3,NA,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.555555555555556,0.333333333333333,NA,3.16743023726064,2.16743023726064,5.1101108033241,1.41485985737564,0.420318791893081,NA,1.85547231803397,7,3.73944988438327,-1.8839775663493,3.26055011561673,1.12046057518837,NA,116.739587710633,0.052092702171935,116.739587710633,0.0222951870404883,63.8707713942402,0.0682447528633288,63.8025266413769,63.8707363944908,0.0682457446834557,63.8024906498073,0,0.0504777281224082,0.949522271877592,0,0,0,0.992606289401023,0.00739371059897751,0,0,0,0.0160692508710801,0.3306375,NA,0.3233875,0.00725,NA,NA,0.218008333333333,0.144517379628957,NA,369.75725,NA,0,369.75725,NA,NA,123.252416666667,0.911292699457925,NA,0,NA,0,0,NA,NA,0,0,NA,0.705256603186135,0.0823736745507044,NA,0,0,NA,1.67506040348132,NA,1.67163664898551,0.00342375449581286,NA,NA,1.49236983377932,NA,0,1.49236983377932,NA,NA,0,NA,0,0,NA,NA,0.528838925566992,NA,0.527758000577536,0.00108092498945577,NA,NA,0.471161074433008,NA,0,0.471161074433008,NA,NA,0,NA,0,0,NA,NA,0
"Carapa_guianensis","Tree","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Sapindales","Meliaceae","Megaphanerophyte","TMB","Tropical & Subtropical","Genet",NA,NA,"BRA","3","2003","2005","1",29,"DBH",NA,NA,"S",29,NA,1,28,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.0677764565992866,0.0332936979785969,NA,1.00173421277836,0.00173421277835706,1.35610532687108,175.803640671167,0.74581085259639,3.18682913032441,105.497465956987,485,16.5482221501994,88.9492438067871,468.451777849801,1.02886106631883,137.646801100974,1.0171119853979,0.988808278048862,1.39036886386014,0.499283762361378,1.34811747278502,0.533133249462699,0.814984223322321,1.34811408760194,0.533144208974814,0.814969878627127,0,0.0155960553715484,0.984403944628452,0,0,0,0.169765622255093,0.830234377744907,0,0,0,0.852650773636776,1.98104383853571,NA,0.990523082,0.990520756535714,NA,NA,0.990520836724138,0.034155901771178,NA,0.0173151221192857,NA,0,0.0173151221192857,NA,NA,0.0167180489427586,0.000386657290144671,NA,0,NA,0,0,NA,NA,0,0,NA,0.240333601090878,0.0108463063425112,NA,0,0,NA,0.995756156091952,NA,0.0906646574178327,0.905091498674119,NA,NA,0.00597805586713378,NA,0,0.00597805586713378,NA,NA,0,NA,0,0,NA,NA,0.994032292588043,NA,0.0905076978117477,0.903524594776296,NA,NA,0.00596770659410079,NA,0,0.00596770659410079,NA,NA,0,NA,0,0,NA,NA,30
"Carduus_nutans","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Asterales","Asteraceae","Hemicryptophyte","MED","Temperate","Genet",NA,NA,"FRA","4","1986","1989","3",4,"Rosette area","Yes",NA,"S.ST",4,1,NA,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.6875,0.3125,NA,0.638627376517358,0.361372623482642,0.175226215864481,3.88390927695285,0.305391196460361,NA,1.40860927564049,5,1,0.408609275640486,4,5.98472495548683,26.3584850994941,9.12994527700383,0.56751925665396,9.12994527700383,0.551454516932804,8.44821535564919,0.551454466332995,7.89676088931619,8.44820877968786,0.551454939923809,7.89675383976405,0.0442015485647053,0,0.955798451435295,0,0,0.645555317111596,0,0.354444682888404,0,0,0,1,0.612355667333333,0.362433334,NA,0.249922333333333,NA,NA,0.2780500835,0.0836632753509147,NA,2.31837766666667,0,NA,2.31837766666667,NA,NA,1.73878325,0.0759935687784246,NA,0,0,NA,0,NA,NA,0,0,NA,0.452141068303738,0.0700874267204075,NA,0.0326164913305006,0.00142541551060056,NA,0.461083056942313,0.227347746024984,NA,0.23373531091733,NA,NA,0.177544319575044,0,NA,0.177544319575044,NA,NA,0,0,NA,0,NA,NA,0.72199074749465,0.355994362886203,NA,0.365996384608446,NA,NA,0.278009252505352,0,NA,0.278009252505352,NA,NA,0,0,NA,0,NA,NA,0
"Carduus_nutans_2","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Asterales","Asteraceae","Hemicryptophyte","TGS","Temperate","Genet",NA,NA,"NZL","4","1985","1988","2",4,"Rosette area","Yes",NA,"S.ST",4,1,NA,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.3125,0.375,NA,1.80428443996813,0.80428443996813,1.62836898651811,0.826175139700168,NA,NA,1.0092171,2,1,0.00921709999999965,1,2.93417029857542,NA,156.662549284631,0.12353927965146,156.662549284631,0.12353927965146,108.60068896694,0.356997246991145,108.243691719949,108.600616115429,0.356997717041612,108.243618398388,0.00201899323726923,0,0.997981006762731,0,0,0.813132058351373,0,0.186867941648627,0,0,0,1,0.229616666666667,0.2229,NA,0.00671666666666667,NA,NA,0.0607625,0.0457388073885963,NA,152.117966666667,0,NA,152.117966666667,NA,NA,114.088475,0.405332302603436,NA,0,0,NA,0,NA,NA,0,0,NA,0.707155675190668,0.215082376653582,NA,0,0,NA,0.65918426871264,0.523758343828045,NA,0.135425924884594,NA,NA,1.14510017125549,0,NA,1.14510017125549,NA,NA,0,0,NA,0,NA,NA,0.365343874896069,0.290285906271683,NA,0.0750579686243852,NA,NA,0.634656125103931,0,NA,0.634656125103931,NA,NA,0,0,NA,0,NA,NA,0
"Carex_aquatilis_ssp_stans","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Poales","Cyperaceae","Geophyte","TUN","Alpine & Arctic","Ramet",NA,NA,"CAN","1","1996","1996","2",5,NA,"Yes",NA,"ST",4,NA,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,1,0,0,0.375,NA,0.125,0.914655335311484,0.0853446646885159,0.503827619245215,7.6845276804943,0.631900050150954,NA,6.4108703278657,21,1,5.4108703278657,20,2.44843001311668,31.5296702053396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0.536,NA,0.536,NA,NA,NA,0.536,0.205850917200716,NA,0,NA,0,NA,NA,NA,0,0,NA,0.11875,NA,0.11875,NA,NA,NA,0.11875,0.0228129166271548,NA,0.186625499860769,0.0485915860232355,NA,0.5,0.0973409952334942,NA,0.811780319599473,NA,0.811780319599473,NA,NA,NA,0,NA,0,NA,NA,NA,0.102875015712011,NA,0.102875015712011,NA,NA,NA,0.88752592179766,NA,0.88752592179766,NA,NA,NA,0,NA,0,NA,NA,NA,0.11247407820234,NA,0.11247407820234,NA,NA,NA,-0.25
"Carex_bigelowii","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Poales","Cyperaceae","Geophyte","BOR","Alpine & Arctic","Genet",NA,NA,"SWE","4","1984","1987","1",26,"Yes","Yes",NA,"S.ST",26,NA,9,17,NA,NA,NA,FALSE,FALSE,FALSE,0,1,0,0.0502958579881657,0.0680473372781065,NA,1.01524116807038,0.0152411680703779,0.373597353,65.0908635741527,NA,NA,3.111125608515,7,2,1.111125608515,5,1.79755307282353,10.2718459523085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.153017993094978,0.846982006905022,0,0,0,0.110327091893871,0.889672908106129,0,0,0,1,0.546627450980392,NA,0.111333333333333,0.435294117647059,NA,NA,0.323153846153846,0.0215571311342799,NA,0.474411764705882,NA,0,0.474411764705882,NA,NA,0.310192307692308,0.0174906060991961,NA,0,NA,0,0,NA,NA,0,0,NA,0.692307692307692,0.0321882892635115,NA,0,0,NA,0.570057232242516,NA,0.153743576425624,0.416313655816893,NA,NA,0.445183935827861,NA,0,0.445183935827861,NA,NA,0,NA,0,0,NA,NA,0.561499326633886,NA,0.151435522180249,0.410063804453637,NA,NA,0.438500673366115,NA,0,0.438500673366115,NA,NA,0,NA,0,0,NA,NA,-0.25
"Carex_humilis","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Poales","Cyperaceae","Geophyte","TBM","Temperate","Genet",NA,NA,"AUT","5","1993","1997","2",4,"Leaf number",NA,NA,"S",4,NA,4,NA,NA,NA,NA,TRUE,TRUE,TRUE,1,0,0,0.625,NA,0.375,1.10187504600636,0.101875046006362,0.0617030569012774,28.7117472298713,0.653281991762777,NA,1.58866027791708,8,1,0.588660277917077,7,4.20228061477442,NA,2.32217800854456,0.260918877364557,2.91257260397379,0.136696790389052,2.91257412521449,0.136696535260447,2.77587758995404,2.91257143016146,0.136697556331153,2.77587387383031,0,1,0,0,0,0,1,0,0,0,0,0,0.4996875,NA,0.4996875,NA,NA,NA,0.4996875,0.132834017257866,NA,0,NA,0,NA,NA,NA,0,0,NA,0.67875,NA,0.67875,NA,NA,NA,0.67875,0.142634744243725,NA,0.593527378892686,0.123125438608724,NA,0.75,0.221466486027076,NA,0.790422844103331,NA,0.790422844103331,NA,NA,NA,0,NA,0,NA,NA,NA,0.311452201903032,NA,0.311452201903032,NA,NA,NA,0.717343447397363,NA,0.717343447397363,NA,NA,NA,0,NA,0,NA,NA,NA,0.282656552602638,NA,0.282656552602638,NA,NA,NA,-0.25
"Carex_membranaceae","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Poales","Cyperaceae","Geophyte","TUN","Alpine & Arctic","Ramet",NA,NA,"CAN","1","1996","1996","2",5,NA,"Yes",NA,"ST",4,NA,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,1,0,0,0.375,NA,0.125,0.975322818690173,0.0246771813098269,0.876401067569084,5.28005302797969,0.843092872180007,NA,4.04343407620686,15,1,3.04343407620686,14,2.87036110538862,11.4421481479731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0.56375,NA,0.56375,NA,NA,NA,0.56375,0.1875195586484,NA,0,NA,0,NA,NA,NA,0,0,NA,0.23725,NA,0.23725,NA,NA,NA,0.23725,0.0563111460241435,NA,0.235383173907502,0.0750243248976422,NA,0.5,0.123612476513512,NA,0.794014909426725,NA,0.794014909426725,NA,NA,NA,0,NA,0,NA,NA,NA,0.181307909263447,NA,0.181307909263447,NA,NA,NA,0.814104719187297,NA,0.814104719187297,NA,NA,NA,0,NA,0,NA,NA,NA,0.185895280812704,NA,0.185895280812704,NA,NA,NA,-0.25
"Carlina_vulgaris","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Asterales","Asteraceae","Hemicryptophyte","BOR","Alpine & Arctic","Ramet",NA,NA,"SWE","1","1997","1997","8",3,"Rosette diameter x leaf number","Yes",NA,"S.ST",3,NA,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.444444444444444,0.111111111111111,NA,0.691720200432174,0.308279799567826,0.136,5.41302913907073,0.465376901229764,NA,4.60562503445123,11,4.60562503445123,-8.88178419700125e-16,6.39437496554877,2.80912930474334,5.41250506685454,1.44567124015638,0.196611288661268,2.21630877109318,0.196611288661268,2.14298430194405,0.421334905186089,1.72164939675797,2.14298250012477,0.421335129593042,1.72164737053173,0,0.87817264535356,0.12182735464644,0,0,0,0.643194676426126,0.356805323573874,0,0,0,1,1,NA,1,0,NA,NA,0.666666666666667,0.214398225475375,NA,0.136,NA,0,0.136,NA,NA,0.0453333333333333,0.0161751746686823,NA,0,NA,0,0,NA,NA,0,0,NA,0.370666666666667,0.121036850125325,NA,0,0,NA,0.587730764243604,NA,0.587730764243604,0,NA,NA,0.103989436188568,NA,0,0.103989436188568,NA,NA,0,NA,0,0,NA,NA,0.849665462822109,NA,0.849665462822109,0,NA,NA,0.15033453717789,NA,0,0.15033453717789,NA,NA,0,NA,0,0,NA,NA,0
"Carnegiea_gigantea","Succulent","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Caryophyllales","Cactaceae","Mesophanerophyte","DES","Arid","Genet",NA,NA,"USA","2","1965","1966","1",15,"Height","Yes",NA,"S.ST",15,1,4,10,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.124444444444444,0.0888888888888889,NA,0.540559412297702,0.459440587702298,1.06787201006373e-10,37.3244833038371,0.759068154668817,7.3418130328002e-06,2.17485922567531,9,1,1.17485922567531,8,1.01359434475258,772.447491941945,837281.749017834,0.0075847351960306,837281.749017835,0.00688938138650293,463904.609449261,0.00692642134087318,463904.602522839,715491.199727746,NA,NA,3.57288877537403e-09,0.00416991231163017,0.995830084115481,0,0,0.0798070299712446,0.92019287431942,9.57093354034757e-08,0,0,0,2.71445299367795e-14,0.988870611737,0.0041,0.532689964,0.452080647737,NA,NA,0.443711088891333,0.0331494244729314,NA,452600,0,0,452600,NA,NA,301733.333333333,0.00288786968024837,NA,0,0,0,0,NA,NA,0,0,NA,0.133532808520962,0.00534366520051093,NA,0,0,NA,0.540098414501779,0.00029880887271077,0.516260057350115,0.0235395482789536,NA,NA,0.000460997795917792,0,0,0.000460997795917792,NA,NA,0,0,0,0,NA,NA,0.99914718385171,0.000552777115545275,0.955047762753227,0.0435466439829373,NA,NA,0.000852816148290303,0,0,0.000852816148290303,NA,NA,0,0,0,0,NA,NA,8
"Carum_carvi","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Apiales","Caryocaraceae","Hemicryptophyte","TBM","Temperate","Genet",NA,NA,"SWE","4","2003","2006","3",5,"Rosette diameter, flower number, seed number",".",".","S",5,NA,4,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.52,0.04,NA,0.981406396051891,0.0185936039481094,0.874827872732033,7.12508432009808,0.825106703620018,0.676416638577317,2.85428183106169,15,7.02603337708091,-4.17175154601922,7.97396662291909,1.59661937918917,5.65726623718249,4.57744452356562,0.403106310078585,4.57744452356562,0.328615530615505,1.90270706675564,0.415670153283151,1.48703691347249,2.13314615005325,0.415670595580146,1.71747555447311,0,0.67113243633588,0.32886756366412,0,0,0,0.927286037771813,0.0727139622281876,0,0,0,0.1947379697552,0.74825,NA,0.74825,0,NA,NA,0.5986,0.13095020795194,NA,4.492333333,NA,0,4.492333333,NA,NA,0.8984666666,0.065331071258438,NA,0,NA,0,0,NA,NA,0,0,NA,0.545032496784038,0.120973606390148,NA,0.0190099147776456,0.00529511299084272,NA,0.845625514031154,NA,0.845625514031154,0,NA,NA,0.135780882020737,NA,0,0.135780882020737,NA,NA,0,NA,0,0,NA,NA,0.861646630216625,NA,0.861646630216625,0,NA,NA,0.138353369783375,NA,0,0.138353369783375,NA,NA,0,NA,0,0,NA,NA,0
"Cassia_nemophila","Shrub","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Fabales","Fabaceae","Nanophanerophyte","DES","Arid","Genet",NA,NA,"AUS","51","1925","1975","1",12,NA,"Based on age","Yes","A",12,1,1,10,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.145833333333333,0.138888888888889,NA,1.20688348349327,0.206883483493272,13.4706736763049,13.8294809234119,NA,6.97923842547241,2.56441765651079,36,2,0.564417656510785,34,1.27613589502289,38.154895372099,2161.26911642713,0.0886581028437751,2161.26911642713,0.0197616704261191,1015.46273603294,0.0651822638203716,1015.39755376912,1152.34244209751,0.0651832544916667,1152.27725884302,1.19117450202398e-05,0.00108025648184383,0.998907831773136,0,0,0.978243726152534,0.0155305625776628,0.00622571126980306,0,0,0,0.107,1.2710345794,0.31,0.107,0.8540345794,NA,NA,0.746445482833333,0.0258974386009841,NA,1245.574,0,0,1245.574,NA,NA,1037.97833333333,0.0746761850234551,NA,0,0,0,0,NA,NA,0,0,NA,0.236021505392102,0.00402765240673473,NA,0,0,NA,1.0960850898836,0.0769558881759873,0.110798393609675,0.908330808097934,NA,NA,0.110798393609674,0,0,0.110798393609674,NA,NA,0,0,0,0,NA,NA,0.908194622658211,0.0637641406386986,0.0918053773417909,0.752625104677722,NA,NA,0.0918053773417906,0,0,0.0918053773417906,NA,NA,0,0,0,0,NA,NA,2
"Catopsis_sessiliflora","Epiphyte","Plantae","Magnoliophyta","Angiosperm","Monocot","Liliopsida","Poales","Bromeliaceae","Epiphyte","TMB","Tropical & Subtropical","Genet",NA,NA,"MEX","3","2002","2004","1",5,"Leaf length","Yes",NA,"S.ST",5,NA,4,1,NA,NA,NA,TRUE,TRUE,TRUE,0,0,0,0.52,0.04,0.04,0.955856034804546,0.0441439651954543,0.0202252497597742,86.4008636143837,0.840827597840625,0.025179986323813,1.89948171640065,10,8.81529098696544,-6.91580927056479,1.18470901303456,1.70896803261103,36.3284630612911,5.6797256096313,0.3996417724957,5.6797256096313,0.0244443348352039,4.43832363470702,0.0246080486392552,4.41371558606776,4.43832171760731,0.0246098298591883,4.41371188774812,0,0.541071735602723,0.458928264397277,0,0,0,0.919045006500345,0.0809549934996551,0,0,0,0.0019292275721941,1.619,NA,0.619,1,NA,NA,0.6952,0.114038454624584,NA,4.429,NA,0,4.429,NA,NA,0.8858,0.0717099332419946,NA,0.05,NA,0.05,0,NA,NA,0.04,0.00542281909433068,NA,0.47497702093338,0.09827124905585,NA,0.189124966468672,0.0175596653302364,NA,0.826691696413321,NA,0.492071566662758,0.334620129750562,NA,NA,0.00882320762568363,NA,0,0.00882320762568363,NA,NA,0.120341130765542,NA,0.120341130765542,0,NA,NA,0.8648705101102,NA,0.514796735852986,0.350073774257214,NA,NA,0.00923068673985807,NA,0,0.00923068673985807,NA,NA,0.125898803149942,NA,0.125898803149942,0,NA,NA,4
"Cecropia_obtusifolia","Tree","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Rosales","Cecropiaceae","Megaphanerophyte","TMB","Tropical & Subtropical","Genet",NA,NA,"MEX","8","1983","1990","1",8,"DBH",NA,NA,"S",8,1,4,3,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.265625,0.09375,NA,1.01238016212497,0.0123801621249677,1.29370894447263,20.9289668562255,0.00412678556364837,5.05971074495895,1.00055451548701,2,4.38042542952083,-3.37987091403382,-2.38042542952083,1.30798449612403,22.8815688979422,560655.920339869,0.000158043397120863,560655.920339869,2.79564607154585e-05,313462.122971219,0.0427769249703752,313462.080194294,364676.100749281,NA,NA,4.98984197022472e-08,0.14199236861567,0.85800758148591,0,0,0.988056519258403,0.0119404455300158,3.03521158154846e-06,0,0,0,2.28535831041913e-05,1.32504833333333,0.03875,0.369205,0.917093333333333,NA,NA,0.53335625,0.00478664378357269,NA,217131.333333333,0,0,217131.333333333,NA,NA,81424.25,0.121760876482049,NA,0,0,0,0,NA,NA,0,0,NA,0.525834591046887,0.0388156588763578,NA,0,0,NA,0.968879159819298,0.0427892797657172,0.145621741569175,0.780468138484405,NA,NA,0.043501002305674,0,0,0.043501002305674,NA,NA,0,0,0,0,NA,NA,0.957030961359054,0.0422660195908057,0.143840967076555,0.770923974691694,NA,NA,0.042969038640945,0,0,0.042969038640945,NA,NA,0,0,0,0,NA,NA,30
"Centaurea_corymbosa","Herbaceous perennial","Plantae","Magnoliophyta","Angiosperm","Eudicot","Magnoliopsida","Asterales","Asteraceae","Hemicryptophyte","MED","Temperate","Genet",NA,NA,"FRA","8","1994","2001","6",3,NA,"Yes",NA,"ST",3,NA,2,1,NA,NA,NA,TRUE,TRUE,TRUE,0,1,0,0.666666666666667,0.111111111111111,NA,0.996110435379014,0.00388956462098644,0.981241377376479,4.85914164790901,0.58131739902813,0.906943568469519,2.19706956247104,11,4.75232016663504,-2.555250604164,6.24767983336496,1.73980857232682,4.832552598126,6.00435432415108,0.37044085363848,6.00435432415108,0.299393491224254,2.86924137681737,0.454059012180148,2.41518236463722,2.90013896056555,0.45405939635985,2.4460795642057,0,0.368642699612215,0.631357300387785,0,0,0,0.923704244362824,0.0762957556371764,0,0,0,0.155947368421053,0.656,NA,0.58,0.076,NA,NA,0.412,0.181861332780495,NA,5.905,NA,0,5.905,NA,NA,1.96833333333333,0.150175479012509,NA,0,NA,0,0,NA,NA,0,0,NA,0.621071484019784,0.198024252578142,NA,0.109649122807018,0.00836576267951496,NA,0.791544846416711,NA,0.778050964672565,0.0134938817441461,NA,NA,0.204565588962301,NA,0,0.204565588962301,NA,NA,0,NA,0,0,NA,NA,0.794635633061643,NA,0.781089061050266,0.0135465720113772,NA,NA,0.205364366938356,NA,0,0.205364366938356,NA,NA,0,NA,0,0,NA,NA,0
